conf,year,title,doi,in_scope,out of scope comment,pagesim,nav,depth,limit,pageload,objective,needs navigation,topic,nonav reason
ccs,2016,Enforcing Least Privilege Memory Views for Multithreaded Applications,https://doi.org/10.1145/2976749.2978327,no,no crawl in highlights,,,,,,,,,
ccs,2019,Five Years of the Right to Be Forgotten,https://doi.org/10.1145/3319535.3354208,no,no crawl in highlights,,,,,,,,,
ccs,2011,Fashion Crimes: Trending-Term Exploitation on the Web,https://doi.org/10.1145/2046707.2046761,no,no crawl in highlights,,,,,,,,,
ccs,2022,Sigstore: Software Signing for Everybody,https://doi.org/10.1145/3548606.3560596,no,no crawl in highlights,,,,,,,,,
ccs,2022,Privacy Limitations of Interest-Based Advertising on The Web: A Post-Mortem Empirical Analysis of Google's FLoC,https://doi.org/10.1145/3548606.3560626,no,no crawl in highlights,,,,,,,,,
ccs,2016,Targeted Online Password Guessing: An Underestimated Threat,https://doi.org/10.1145/2976749.2978339,no,no crawl in highlights,,,,,,,,,
ccs,2015,CacheBrowser: Bypassing Chinese Censorship without Proxies Using Cached Content,https://doi.org/10.1145/2810103.2813696,no,no crawl in highlights,,,,,,,,,
ccs,2011,SURF: Detecting and Measuring Search Poisoning,https://doi.org/10.1145/2046707.2046762,no,no crawl in highlights,,,,,,,,,
ccs,2017,Practical Attacks Against Graph-Based Clustering,https://doi.org/10.1145/3133956.3134083,no,no crawl in highlights,,,,,,,,,
ccs,2014,An Epidemiological Study of Malware Encounters in a Large Enterprise,https://doi.org/10.1145/2660267.2660330,no,no crawl in highlights,,,,,,,,,
ccs,2015,UCognito: Private Browsing without Tears,https://doi.org/10.1145/2810103.2813716,no,no crawl in highlights,,,,,,,,,
ccs,2010,Symbolic Security Analysis of Ruby-on-Rails Web Applications,https://doi.org/10.1145/1866307.1866373,no,no crawl in highlights,,,,,,,,,
ccs,2010,Dissecting One Click Frauds,https://doi.org/10.1145/1866307.1866310,no,no crawl in highlights,,,,,,,,,
ccs,2012,OTO: Online Trust Oracle for User-Centric Trust Establishment,https://doi.org/10.1145/2382196.2382239,no,no crawl in highlights,,,,,,,,,
ccs,2021,Dissecting Click Fraud Autonomy in the Wild,https://doi.org/10.1145/3460120.3484546,no,no crawl in highlights,,,,,,,,,
ccs,2017,Deemon: Detecting CSRF with Dynamic Analysis and Property Graphs,https://doi.org/10.1145/3133956.3133959,no,no crawl in highlights,,,,,,,,,
ccs,2021,The Effect of Google Search on Software Security: Unobtrusive Security Interventions via Content Re-Ranking,https://doi.org/10.1145/3460120.3484763,no,no crawl in highlights,,,,,,,,,
ccs,2014,PoliCert: Secure and Flexible TLS Certificate Management,https://doi.org/10.1145/2660267.2660355,no,no crawl in highlights,,,,,,,,,
ccs,2015,FlowWatcher: Defending against Data Disclosure Vulnerabilities in Web Applications,https://doi.org/10.1145/2810103.2813639,no,no crawl in highlights,,,,,,,,,
ccs,2014,"From Patches to Honey-Patches: Lightweight Attacker Misdirection, Deception, and Disinformation",https://doi.org/10.1145/2660267.2660329,no,no crawl in highlights,,,,,,,,,
imc,2022,Toppling Top Lists: Evaluating the Accuracy of Popular Website Lists,https://doi.org/10.1145/3517745.3561444,no,no crawl in highlights,,,,,,,,,
imc,2020,"Mis-Shapes, Mistakes, Misfits: An Analysis of Domain Classification Services",https://doi.org/10.1145/3419394.3423660,no,no crawl in highlights,,,,,,,,,
imc,2019,Prefix Top Lists: Gaining Insights with Prefixes from Domain-Based Top Lists on DNS Deployment,https://doi.org/10.1145/3355369.3355598,no,no crawl in highlights,,,,,,,,,
imc,2018,"A Long Way to the Top: Significance, Structure, and Stability of Internet Top Lists",https://doi.org/10.1145/3278532.3278574,no,no crawl in highlights,,,,,,,,,
imc,2018,Understanding Tor Usage with Privacy-Preserving Measurement,https://doi.org/10.1145/3278532.3278549,no,no crawl in highlights,,,,,,,,,
imc,2020,"Out of Sight, Not Out of Mind: A User-View on the Criticality of the Submarine Cable Network",https://doi.org/10.1145/3419394.3423633,no,no crawl in highlights,,,,,,,,,
imc,2013,Analysis of the HTTPS Certificate Ecosystem,https://doi.org/10.1145/2504730.2504755,no,no crawl in highlights,,,,,,,,,
imc,2020,Investigating Large Scale HTTPS Interception in Kazakhstan,https://doi.org/10.1145/3419394.3423665,no,no crawl in highlights,,,,,,,,,
imc,2019,ShamFinder: An Automated Framework for Detecting IDN Homographs,https://doi.org/10.1145/3355369.3355587,no,no crawl in highlights,,,,,,,,,
imc,2022,A World Wide View of Browsing the World Wide Web,https://doi.org/10.1145/3517745.3561418,no,no crawl in highlights,,,,,,,,,
imc,2015,From .Academy to .Zone: An Analysis of the New TLD Land Rush,https://doi.org/10.1145/2815675.2815696,no,no crawl in highlights,,,,,,,,,
imc,2011,Towards Understanding Modern Web Traffic,https://doi.org/10.1145/2068816.2068845,no,no crawl in highlights,,,,,,,,,
imc,2018,Is the Web Ready for OCSP Must-Staple?,https://doi.org/10.1145/3278532.3278543,no,no crawl in highlights,,,,,,,,,
imc,2017,Measuring and Mitigating Oauth Access Token Abuse by Collusion Networks,https://doi.org/10.1145/3131365.3131404,no,no crawl in highlights,,,,,,,,,
imc,2015,Neither Snow Nor Rain Nor MITM...: An Empirical Analysis of Email Delivery Security,https://doi.org/10.1145/2815675.2815695,no,no crawl in highlights,,,,,,,,,
imc,2013,Demystifying Porn 2.0: A Look into a Major Adult Video Streaming Website,https://doi.org/10.1145/2504730.2504739,no,no crawl in highlights,,,,,,,,,
imc,2010,Comparing DNS Resolvers in the Wild,https://doi.org/10.1145/1879141.1879144,no,no crawl in highlights,,,,,,,,,
imc,2017,Email Typosquatting,https://doi.org/10.1145/3131365.3131399,no,no crawl in highlights,,,,,,,,,
imc,2019,"Errors, Misunderstandings, and Attacks: Analyzing the Crowdsourcing Process of Ad-Blocking Systems",https://doi.org/10.1145/3355369.3355588,no,no crawl in highlights,,,,,,,,,
imc,2011,Web Content Cartography,https://doi.org/10.1145/2068816.2068870,no,no crawl in highlights,,,,,,,,,
imc,2013,On Measuring the Client-Side DNS Infrastructure,https://doi.org/10.1145/2504730.2504734,no,no crawl in highlights,,,,,,,,,
imc,2011,On Word-of-Mouth Based Discovery of the Web,https://doi.org/10.1145/2068816.2068852,no,no crawl in highlights,,,,,,,,,
imc,2021,Throttling Twitter: An Emerging Censorship Technique in Russia,https://doi.org/10.1145/3487552.3487858,no,no crawl in highlights,,,,,,,,,
imc,2022,Muzeel: Assessing the Impact of JavaScript Dead Code Elimination on Mobile Web Performance,https://doi.org/10.1145/3517745.3561427,no,no crawl in highlights,,,,,,,,,
imc,2014,A First Look at Performance in Mobile Virtual Network Operators,https://doi.org/10.1145/2663716.2663752,no,no crawl in highlights,,,,,,,,,
imc,2021,It's over 9000: Analyzing Early QUIC Deployments with the Standardization on the Horizon,https://doi.org/10.1145/3487552.3487826,no,no crawl in highlights,,,,,,,,,
imc,2014,WhoWas: A Platform for Measuring Web Deployments on IaaS Clouds,https://doi.org/10.1145/2663716.2663742,no,no crawl in highlights,,,,,,,,,
imc,2019,Characterizing JSON Traffic Patterns on a CDN,https://doi.org/10.1145/3355369.3355594,no,no crawl in highlights,,,,,,,,,
imc,2012,Observing Common Spam in Twitter and Email,https://doi.org/10.1145/2398776.2398824,no,no crawl in highlights,,,,,,,,,
imc,2013,On the Benefits of Using a Large IXP as an Internet Vantage Point,https://doi.org/10.1145/2504730.2504746,no,no crawl in highlights,,,,,,,,,
imc,2022,Rusty Clusters? Dusting an IPv6 Research Foundation,https://doi.org/10.1145/3517745.3561440,no,no crawl in highlights,,,,,,,,,
imc,2014,Measuring Price Discrimination and Steering on E-Commerce Web Sites,https://doi.org/10.1145/2663716.2663744,no,no crawl in highlights,,,,,,,,,
imc,2016,Anycast vs. DDoS: Evaluating the November 2015 Root DNS Event,https://doi.org/10.1145/2987443.2987446,no,no crawl in highlights,,,,,,,,,
imc,2017,Millions of Targets under Attack: A Macroscopic Characterization of the DoS Ecosystem,https://doi.org/10.1145/3131365.3131383,no,no crawl in highlights,,,,,,,,,
imc,2017,Broad and Load-Aware Anycast Mapping with Verfploeter,https://doi.org/10.1145/3131365.3131371,no,no crawl in highlights,,,,,,,,,
imc,2021,Understanding the Performance of Webassembly Applications,https://doi.org/10.1145/3487552.3487827,no,no crawl in highlights,,,,,,,,,
imc,2011,An Analysis of Underground Forums,https://doi.org/10.1145/2068816.2068824,no,no crawl in highlights,,,,,,,,,
imc,2012,Cell vs. WiFi: On the Performance of Metro Area Mobile Connections,https://doi.org/10.1145/2398776.2398808,no,no crawl in highlights,,,,,,,,,
imc,2017,Exploring the Dynamics of Search Advertiser Fraud,https://doi.org/10.1145/3131365.3131393,no,no crawl in highlights,,,,,,,,,
imc,2019,What You See is NOT What You Get: Discovering and Tracking Social Engineering Attack Campaigns,https://doi.org/10.1145/3355369.3355600,no,no crawl in highlights,,,,,,,,,
imc,2014,A Look at the Consequences of Internet Censorship Through an ISP Lens,https://doi.org/10.1145/2663716.2663750,no,no crawl in highlights,,,,,,,,,
imc,2011,Suspended Accounts in Retrospect: An Analysis of Twitter Spam,https://doi.org/10.1145/2068816.2068840,no,no crawl in highlights,,,,,,,,,
imc,2022,A First Look at Starlink Performance,https://doi.org/10.1145/3517745.3561416,no,no crawl in highlights,,,,,,,,,
imc,2019,DNS Observatory: The Big Picture of the DNS,https://doi.org/10.1145/3355369.3355566,no,no crawl in highlights,,,,,,,,,
imc,2013,Analyzing the Potential Benefits of CDN Augmentation Strategies for Internet Video Workloads,https://doi.org/10.1145/2504730.2504743,no,no crawl in highlights,,,,,,,,,
imc,2018,"O Peer, Where Art Thou? Uncovering Remote Peering Interconnections at IXPs",https://doi.org/10.1145/3278532.3278556,no,no crawl in highlights,,,,,,,,,
imc,2017,Taking a Long Look at QUIC: An Approach for Rigorous Evaluation of Rapidly Evolving Transport Protocols,https://doi.org/10.1145/3131365.3131368,no,no crawl in highlights,,,,,,,,,
www,2020,Filter List Generation for Underserved Regions,https://doi.org/10.1145/3366423.3380239,no,no crawl in highlights,,,,,,,,,
www,2019,What Happened? The Spread of Fake News Publisher Content During the 2016 U.S. Presidential Election,https://doi.org/10.1145/3308558.3313721,no,no crawl in highlights,,,,,,,,,
www,2020,Read Between the Lines: An Empirical Measurement of Sensitive Applications of Voice Personal Assistant Systems,https://doi.org/10.1145/3366423.3380179,no,no crawl in highlights,,,,,,,,,
www,2018,Panning for Gold.Com: Understanding the Dynamics of Domain Dropcatching,https://doi.org/10.1145/3178876.3186092,no,no crawl in highlights,,,,,,,,,
www,2019,A Large-Scale Study on the Risks of the HTML5 WebAPI for Mobile Sensor-Based Attacks,https://doi.org/10.1145/3308558.3313539,no,no crawl in highlights,,,,,,,,,
www,2018,Exposing Search and Advertisement Abuse Tactics and Infrastructure of Technical Support Scammers,https://doi.org/10.1145/3178876.3186098,no,no crawl in highlights,,,,,,,,,
www,2018,Hiding in the Crowd: An Analysis of the Effectiveness of Browser Fingerprinting at Large Scale,https://doi.org/10.1145/3178876.3186097,no,no crawl in highlights,,,,,,,,,
www,2018,Identifying Modes of User Engagement with Online News and Their Relationship to Information Gain in Text,https://doi.org/10.1145/3178876.3186180,no,no crawl in highlights,,,,,,,,,
www,2019,"Doppelg\""{a}ngers on the Dark Web: A Large-Scale Assessment on Phishing Hidden Web Services",https://doi.org/10.1145/3308558.3313551,no,no crawl in highlights,,,,,,,,,
www,2018,When Sheep Shop: Measuring Herding Effects in Product Ratings with Natural Experiments,https://doi.org/10.1145/3178876.3186160,no,no crawl in highlights,,,,,,,,,
www,2019,“It's Almost like They're Trying to Hide It”: How User-Provided Image Descriptions Have Failed to Make Twitter Accessible,https://doi.org/10.1145/3308558.3313605,no,no crawl in highlights,,,,,,,,,
www,2019,Understanding Reader Backtracking Behavior in Online News Articles,https://doi.org/10.1145/3308558.3313571,no,no crawl in highlights,,,,,,,,,
www,2020,Quantifying Engagement with Citations on Wikipedia,https://doi.org/10.1145/3366423.3380300,no,no crawl in highlights,,,,,,,,,
www,2020,Differentially Private Stream Processing for the Semantic Web,https://doi.org/10.1145/3366423.3380265,no,no crawl in highlights,,,,,,,,,
www,2019,Characterizing Speed and Scale of Cryptocurrency Discussion Spread on Reddit,https://doi.org/10.1145/3308558.3313702,no,no crawl in highlights,,,,,,,,,
www,2020,MadDroid: Characterizing and Detecting Devious Ad Contents for Android Apps,https://doi.org/10.1145/3366423.3380242,no,no crawl in highlights,,,,,,,,,
www,2020,I’ve Got Your Packages: Harvesting Customers’ Delivery Order Information Using Package Tracking Number Enumeration Attacks,https://doi.org/10.1145/3366423.3380062,no,no crawl in highlights,,,,,,,,,
www,2019,Estimating the Total Volume of Queries to Google,https://doi.org/10.1145/3308558.3313535,no,no crawl in highlights,,,,,,,,,
www,2018,(Don't) Mention the War: A Comparison of Wikipedia and Britannica Articles on National Histories,https://doi.org/10.1145/3178876.3186132,no,no crawl in highlights,,,,,,,,,
www,2019,Forecasting U.S. Domestic Migration Using Internet Search Queries,https://doi.org/10.1145/3308558.3313667,no,no crawl in highlights,,,,,,,,,
www,2019,Adversarial Point-of-Interest Recommendation,https://doi.org/10.1145/3308558.3313609,no,no crawl in highlights,,,,,,,,,
www,2020,Factoring Fact-Checks: Structured Information Extraction from Fact-Checking Articles,https://doi.org/10.1145/3366423.3380231,no,no crawl in highlights,,,,,,,,,
www,2021,#Twiti: Social Listening for Threat Intelligence,https://doi.org/10.1145/3442381.3449797,no,no crawl in highlights,,,,,,,,,
www,2022,"Alexa, in You, I Trust! Fairness and Interpretability Issues in E-Commerce Search through Smart Speakers",https://doi.org/10.1145/3485447.3512265,no,no crawl in highlights,,,,,,,,,
www,2022,From Indymedia to Tahrir Square: The Revolutionary Origins of Status Updates on Twitter,https://doi.org/10.1145/3485447.3512282,no,no crawl in highlights,,,,,,,,,
www,2021,"Whale Watching in Inland Indonesia: Analyzing a Small, Remote, Internet-Based Community Cellular Network",https://doi.org/10.1145/3442381.3449996,no,no crawl in highlights,,,,,,,,,
www,2022,Assessing the Causal Impact of COVID-19 Related Policies on Outbreak Dynamics: A Case Study in the US,https://doi.org/10.1145/3485447.3512139,no,no crawl in highlights,,,,,,,,,
www,2021,"RETA: A Schema-Aware, End-to-End Solution for Instance Completion in Knowledge Graphs",https://doi.org/10.1145/3442381.3449883,no,no crawl in highlights,,,,,,,,,
www,2021,Understanding the Complexity of Detecting Political Ads,https://doi.org/10.1145/3442381.3450049,no,no crawl in highlights,,,,,,,,,
www,2013,"Bitsquatting: Exploiting Bit-Flips for Fun, or Profit?",https://doi.org/10.1145/2488388.2488474,no,no crawl in highlights,,,,,,,,,
www,2014,XXXtortion? Inferring Registration Intent in the .XXX TLD,https://doi.org/10.1145/2566486.2567995,no,no crawl in highlights,,,,,,,,,
www,2015,"The E-Commerce Market for ""Lemons"": Identification and Analysis of Websites Selling Counterfeit Goods",https://doi.org/10.1145/2736277.2741658,no,no crawl in highlights,,,,,,,,,
www,2013,"Here's My Cert, so Trust Me, Maybe? Understanding TLS Errors on the Web",https://doi.org/10.1145/2488388.2488395,no,no crawl in highlights,,,,,,,,,
www,2016,Remedying Web Hijacking: Notification Effectiveness and Webmaster Comprehension,https://doi.org/10.1145/2872427.2883039,no,no crawl in highlights,,,,,,,,,
